ALL_OF_ME*1.csv
RAINBOW,0.0046272343364
REASON,0.000191677377211
ROYALS,0.00112738622837
WAKE_ME_UP,0.00159672308891

JUST_GIVE_ME_A_REASON*3.csv
ALL,0.00288502326689
DEMONS,0.00277746529297
HABITS,0.00225232711314
HALLELUJAH,0.00427395355112
RAINBOW,0.0052872649013
REASON,0.000482432153774
ROYALS,0.0013872407762
WAKE_ME_UP,0.00171515544942

JUST_GIVE_ME_A_REASON*4.csv
ALL,0.00320128906213
DEMONS,0.00271690179199
HABITS,0.00150279556896
HALLELUJAH,0.00373606028354
RAINBOW,0.00480333498222
REASON,0.000279995399049
ROYALS,0.00124044328334
WAKE_ME_UP,0.00172991385688

JUST_GIVE_ME_A_REASON*5.csv
ALL,0.000685171959861
DEMONS,0.00536366732457
HABITS,0.00691034868389
HALLELUJAH,0.000719499616618
RAINBOW,0.00134428278059
REASON,0.0021033035081
ROYALS,0.000868297962316
WAKE_ME_UP,0.000492182326819

RAINBOW*1_vamp_mtg-melodia_melodia_melody.csv
ALL,0.00530053353605
DEMONS,0.0062696127963
HABITS,0.0102582500344
HALLELUJAH,0.00273733235082
RAINBOW,0.00197340115426
REASON,0.00485602369056
ROYALS,0.00439228924277
WAKE_ME_UP,0.00446942039496

RAINBOW*2_vamp_mtg-melodia_melodia_melody.csv
ALL,0.00258312018371
DEMONS,0.0117802721776
HABITS,0.0131251855367
HALLELUJAH,0.000808312908401
RAINBOW,0.000506983114054
REASON,0.00631080223678
ROYALS,0.00396062974034
WAKE_ME_UP,0.0032952039432

RAINBOW*3_vamp_mtg-melodia_melodia_melody.csv
ALL,0.0034208269752
DEMONS,0.0101169979394
HABITS,0.0103940628469
HALLELUJAH,0.000712006247483
RAINBOW,0.000399606782041
REASON,0.00492653514315
ROYALS,0.00364668120846
WAKE_ME_UP,0.00343426175034

RAINBOW*4_vamp_mtg-melodia_melodia_melody.csv
ALL,0.0034208269752
DEMONS,0.0101169979394
HABITS,0.0103940628469
HALLELUJAH,0.000712006247483
RAINBOW,0.000399606782041
REASON,0.00492653514315
ROYALS,0.00364668120846
WAKE_ME_UP,0.00343426175034

RAINBOW*5_vamp_mtg-melodia_melodia_melody.csv
ALL,0.00155063399074
DEMONS,0.00683946041356
HABITS,0.0068625569291
HALLELUJAH,0.000290735600805
RAINBOW,0.000391889026655
REASON,0.00253988117516
ROYALS,0.0016345404834
WAKE_ME_UP,0.00133374580154

ROYALS*1.csv
ALL,0.000320982781533
DEMONS,0.00623502114862
HABITS,0.00655069194014
HALLELUJAH,0.00102669416189
RAINBOW,0.00166465892317
REASON,0.00205463494634
ROYALS,0.000492394889763
WAKE_ME_UP,0.0003000374165

ROYALS*2.csv
ALL,0.00298632152067
DEMONS,0.00178360868154
HABITS,0.00230700987405
HALLELUJAH,0.0043058101894
RAINBOW,0.00540004096871
REASON,0.000490215012456
ROYALS,0.000890374455079
WAKE_ME_UP,0.00152695310633

ROYALS*3.csv
ALL,0.00422408140957
DEMONS,0.0054565150424
HABITS,0.00756606370493
HALLELUJAH,0.00889194264427
RAINBOW,0.0105367522945
REASON,0.00444352292331
ROYALS,0.00349701133297
WAKE_ME_UP,0.00369387230704

ROYALS*4.csv
ALL,0.00138287198365
DEMONS,0.00887709604089
HABITS,0.00868426235113
HALLELUJAH,0.00062906595613
RAINBOW,0.00100173832302
REASON,0.00345846911196
ROYALS,0.00169475995053
WAKE_ME_UP,0.00170193616878

ROYALS*5.csv
ALL,0.00351793095311
DEMONS,0.00223806231981
HABITS,0.00340710920313
HALLELUJAH,0.00295983505741
RAINBOW,0.00355633855936
REASON,0.000873704383858
ROYALS,0.00125179360924
WAKE_ME_UP,0.00218351775155

WAKE_ME_UP*1.csv
ALL,0.00216632987648
DEMONS,0.00465269453619
HABITS,0.00219150740856
HALLELUJAH,0.00350425371605
RAINBOW,0.00474851943678
REASON,0.000963898106575
ROYALS,0.00106040232732
WAKE_ME_UP,0.00113625923757

WAKE_ME_UP*2.csv
ALL,0.000636400431994
DEMONS,0.00631952803794
HABITS,0.00602476410412
HALLELUJAH,0.000559908748261
RAINBOW,0.00106891658906
REASON,0.00194484659723
ROYALS,0.000751181205598
WAKE_ME_UP,0.000412114415689

WAKE_ME_UP*3.csv
ALL,0.00101942850255
DEMONS,0.0067160428616
HABITS,0.00808950290105
HALLELUJAH,0.000253172609611
RAINBOW,0.000620746081006
REASON,0.00285984328987
ROYALS,0.00145270930146
WAKE_ME_UP,0.000960539032716

WAKE_ME_UP*4.csv
ALL,0.00196068344946
DEMONS,0.0103909868286
HABITS,0.0100825461447
HALLELUJAH,0.00613923864394
RAINBOW,0.00789309988436
REASON,0.00566715923901
ROYALS,0.00332406369441
WAKE_ME_UP,0.00259347572066

WAKE_ME_UP*5.csv
ALL,0.00586697413416
DEMONS,0.000777502803968
HABITS,0.004054685172
HALLELUJAH,0.00562426385034
RAINBOW,0.00591138995072
REASON,0.00180293178366
ROYALS,0.00300865656996
WAKE_ME_UP,0.00363370516119

