0.023219954,-110
0.026122448,-110
0.029024942,-110
0.031927436,-110
0.034829931,-110
0.037732425,-110
0.040634919,-110
0.043537414,-110
0.046439908,-110
0.049342402,-110
0.052244897,-110
0.055147391,-110
0.058049885,-110
0.060952380,-110
0.063854874,-110
0.066757368,-110
0.069659863,-110
0.072562357,-110
0.075464851,-110
0.078367346,-110
0.081269840,-110
0.084172334,-110
0.087074829,-110
0.089977323,-110
0.092879817,-110
0.095782312,-110
0.098684806,-110
0.101587300,-110
0.104489795,-110
0.107392289,-110
0.110294783,-110
0.113197278,-110
0.116099772,-110
0.119002266,-110
0.121904761,-110
0.124807255,-110
0.127709749,-110
0.130612244,-110
0.133514738,-110
0.136417232,-110
0.139319727,-110
0.142222221,-110
0.145124715,-110
0.148027210,-110
0.150929704,-110
0.153832198,-110
0.156734693,-110
0.159637187,-110
0.162539681,-110
0.165442176,-110
0.168344670,-110
0.171247164,-110
0.174149659,-110
0.177052153,-110
0.179954647,-110
0.182857142,-110
0.185759636,-110
0.188662130,-110
0.191564625,-110
0.194467119,-110
0.197369613,-110
0.200272108,-110
0.203174602,-110
0.206077096,-110
0.208979591,-110
0.211882085,-110
0.214784579,-110
0.217687074,-110
0.220589568,-110
0.223492062,-110
0.226394557,-110
0.229297051,-110
0.232199545,-110
0.235102040,-110
0.238004534,-110
0.240907028,-110
0.243809523,-110
0.246712017,-110
0.249614511,-110
0.252517006,-110
0.255419500,-110
0.258321994,-110
0.261224489,-110
0.264126983,-110
0.267029477,-110
0.269931972,-110
0.272834466,-110
0.275736960,-110
0.278639455,-110
0.281541949,-110
0.284444443,-110
0.287346938,-110
0.290249432,-110
0.293151926,-110
0.296054421,-110
0.298956915,-110
0.301859409,-110
0.304761904,-110
0.307664398,-110
0.310566892,-110
0.313469387,-110
0.316371881,-110
0.319274375,-110
0.322176870,-110
0.325079364,-110
0.327981858,-110
0.330884353,-110
0.333786847,-110
0.336689341,-110
0.339591836,-110
0.342494330,-110
0.345396824,-110
0.348299319,-110
0.351201813,-110
0.354104307,-110
0.357006802,-110
0.359909296,-110
0.362811790,-110
0.365714285,-110
0.368616779,-110
0.371519273,-110
0.374421768,-110
0.377324262,-110
0.380226756,-110
0.383129251,-110
0.386031745,-110
0.388934239,-110
0.391836734,-110
0.394739228,-110
0.397641722,-110
0.400544217,-110
0.403446711,-110
0.406349205,-110
0.409251700,-110
0.412154194,-110
0.415056688,-110
0.417959183,-110
0.420861677,-110
0.423764171,-110
0.426666666,-110
0.429569160,-110
0.432471654,-110
0.435374149,-110
0.438276643,-110
0.441179137,-110
0.444081632,-110
0.446984126,-110
0.449886620,-110
0.452789114,-110
0.455691609,-110
0.458594103,-110
0.461496597,-110
0.464399092,-110
0.467301586,-110
0.470204080,-110
0.473106575,-110
0.476009069,-110
0.478911563,-110
0.481814058,-110
0.484716552,-110
0.487619046,-110
0.490521541,-110
0.493424035,-110
0.496326529,-110
0.499229024,-110
0.502131518,140.202
0.505034012,141.014
0.507936507,142.652
0.510839001,145.146
0.513741495,145.987
0.516643990,148.538
0.519546484,150.264
0.522448978,153.777
0.525351473,155.563
0.528253967,156.465
0.531156461,157.371
0.534058956,158.283
0.536961450,159.2
0.539863944,159.2
0.542766439,160.122
0.545668933,161.049
0.548571427,161.982
0.551473922,164.814
0.554376416,166.729
0.557278910,167.695
0.560181405,169.643
0.563083899,169.643
0.565986393,169.643
0.568888888,168.666
0.571791382,165.769
0.574693876,161.982
0.577596371,160.122
0.580498865,157.371
0.583401359,157.371
0.586303854,156.465
0.589206348,156.465
0.592108842,156.465
0.595011337,156.465
0.597913831,156.465
0.600816325,156.465
0.603718820,156.465
0.606621314,156.465
0.609523808,-110
0.612426303,-110
0.615328797,-110
0.618231291,-110
0.621133786,-110
0.624036280,-110
0.626938774,156.465
0.629841269,155.563
0.632743763,154.668
0.635646257,154.668
0.638548752,154.668
0.641451246,154.668
0.644353740,154.668
0.647256235,154.668
0.650158729,152.01
0.653061223,151.135
0.655963718,151.135
0.658866212,150.264
0.661768706,147.683
0.664671201,145.987
0.667573695,144.31
0.670476189,141.831
